ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772269810267,137436,33450,2396072,28171,4890,505,9125,226,261,23782,psi_data_20260228_173302.csv,197875.0,45018.0,167023.0,50217.0,847.0,385373.0,82487.0,7819.0,403448.0,82487.0,8237.0,107849.0,6125.0,-72696.0,49656.372772955016,11695.341233442772
1772269810273,134240,32376,2395152,28171,5682,516,9165,226,288,23782,psi_data_20260228_173302.csv,127270.0,25284.0,271676.0,56342.0,1021.0,509220.0,110658.0,7967.0,537688.0,110658.0,8746.0,-3196.0,0.0,-920.0,48529.77791830497,10683.279533925903
1772269811141,63635,12642,2541944,14216,9352,475,10041,0,26,0,psi_data_20260228_173302.csv,67379.0,12762.0,197875.0,42387.0,991.0,478252.0,119762.0,5309.0,601302.0,124874.0,9198.0,-70605.0,-13955.0,146792.0,48932.71807151804,8910.673075961586
1772269811137,63635,12642,2541680,14216,10144,486,10081,0,53,0,psi_data_20260228_173302.csv,7754.0,255.0,127270.0,28432.0,961.0,454924.0,128866.0,2666.0,664916.0,139090.0,9668.0,0.0,0.0,-264.0,49167.250550205354,6256.37328383359
1772269811927,3744,120,2574808,0,0,171,10267,0,104,0,psi_data_20260228_173302.csv,14481.0,5717.0,67379.0,14216.0,657.0,432277.0,106820.0,2495.0,650627.0,139090.0,9467.0,-59891.0,-14216.0,33128.0,54320.09842191625,10730.087076378588
1772269811943,4010,135,2567216,0,0,171,10267,0,105,0,psi_data_20260228_173302.csv,21246.0,11149.0,7754.0,0.0,342.0,406700.0,84774.0,2324.0,644244.0,139090.0,9270.0,266.0,0.0,-7592.0,59110.868908066885,12598.634433937677
1772269812659,10471,5582,2464064,0,0,247,3484,36,108,5654,psi_data_20260228_173302.csv,41823.0,17294.0,14481.0,0.0,418.0,279735.0,56603.0,2066.0,560112.0,133978.0,6384.0,6461.0,0.0,-103152.0,51414.0029359707,11522.250516573004
1772269812664,10775,5567,2453920,0,1883,248,3486,36,107,5654,psi_data_20260228_173302.csv,62298.0,23300.0,21246.0,0.0,495.0,156270.0,28432.0,1798.0,483924.0,128866.0,3503.0,304.0,0.0,-10144.0,29273.245129298608,7341.110833291301
1772269813459,31048,11727,2310912,5472,0,29,596,0,5,7873,psi_data_20260228_173302.csv,59101.0,17925.0,41823.0,5472.0,277.0,123683.0,19688.0,1352.0,488581.0,112292.0,3190.0,20273.0,5472.0,-143008.0,23322.31070384476,5786.787525619626
1772269813445,31250,11573,2309520,5472,1883,30,600,0,5,9604,psi_data_20260228_173302.csv,56225.0,12984.0,62298.0,10944.0,59.0,91298.0,10944.0,896.0,490244.0,95718.0,2878.0,202.0,0.0,-1392.0,12705.590150271344,2825.7286493929773
1772269814146,27851,6352,2285372,0,0,46,1633,0,1,8357,psi_data_20260228_173302.csv,42719.0,16515.0,59101.0,5472.0,76.0,115405.0,10944.0,771.0,380659.0,67547.0,2419.0,-3399.0,-5472.0,-24148.0,12151.728822133577,2825.7286493929773
1772269814177,28374,6632,2260264,0,0,47,1631,0,8,10413,psi_data_20260228_173302.csv,28535.0,19640.0,56225.0,0.0,93.0,139769.0,10944.0,647.0,274793.0,39376.0,1950.0,523.0,0.0,-25108.0,9911.102732121768,2825.7286493929773
1772269814820,14345,9883,2455936,0,0,11,61,0,7,4557,psi_data_20260228_173302.csv,14588.0,10072.0,42719.0,0.0,58.0,143643.0,10944.0,411.0,225503.0,25160.0,1486.0,-14029.0,0.0,195672.0,8992.188715769084,2825.7286493929773
1772269814898,14190,9757,2455088,0,0,10,88,0,0,770,psi_data_20260228_173302.csv,796.0,630.0,28535.0,0.0,21.0,147058.0,10944.0,173.0,176058.0,10944.0,1010.0,-155.0,0.0,-848.0,8051.0303108777,2825.7286493929773
1772269815633,398,315,2453008,0,0,3,7,0,2,0,psi_data_20260228_173302.csv,2180.0,1728.0,14588.0,0.0,13.0,116408.0,5472.0,147.0,172712.0,10944.0,842.0,-13792.0,0.0,-2080.0,11884.003494894803,2233.9346454183183
1772269815609,398,315,2424724,0,0,3,34,0,2,0,psi_data_20260228_173302.csv,3564.0,2826.0,796.0,0.0,6.0,85556.0,0.0,120.0,169100.0,10944.0,674.0,0.0,0.0,-28284.0,12395.50311470544,0.0
1772269816374,1782,1413,2466676,0,0,45,883,0,45,0,psi_data_20260228_173302.csv,1972.0,1470.0,2180.0,0.0,48.0,59487.0,0.0,119.0,160411.0,10944.0,472.0,1384.0,0.0,41952.0,11188.632369508166,0.0
1772269816413,1782,1413,2422588,0,0,63,1076,0,45,0,psi_data_20260228_173302.csv,380.0,114.0,3564.0,0.0,108.0,32895.0,0.0,135.0,151418.0,10944.0,287.0,0.0,0.0,-44088.0,6833.098030908548,0.0
1772269817188,190,57,2398400,0,0,1,60,0,0,0,psi_data_20260228_173302.csv,1248.0,731.0,1972.0,0.0,64.0,18740.0,0.0,125.0,120560.0,5472.0,259.0,-1592.0,0.0,-24188.0,5468.615717590067,0.0
1772269817122,190,57,2439784,0,0,19,253,0,0,0,psi_data_20260228_173302.csv,2116.0,1348.0,380.0,0.0,20.0,4740.0,0.0,134.0,89500.0,0.0,248.0,0.0,0.0,41384.0,774.0098190634518,0.0
1772269817945,1058,674,2453068,0,0,149,1679,0,135,0,psi_data_20260228_173302.csv,1602.0,1002.0,1248.0,0.0,168.0,5400.0,0.0,280.0,62707.0,0.0,351.0,868.0,0.0,13284.0,753.792544409023,0.0
1772269817949,1058,674,2423024,0,0,149,1679,0,135,0,psi_data_20260228_173302.csv,1088.0,656.0,2116.0,0.0,298.0,6060.0,0.0,426.0,35391.0,0.0,453.0,0.0,0.0,-30044.0,712.9342185690208,0.0
1772269818761,544,328,2449324,0,0,105,397,0,116,0,psi_data_20260228_173302.csv,1806.0,752.0,1602.0,0.0,254.0,4822.0,0.0,486.0,21590.0,0.0,547.0,-514.0,0.0,26300.0,617.5932858065273,0.0
1772269818748,544,328,2447780,0,0,105,397,0,116,0,psi_data_20260228_173302.csv,2524.0,848.0,1088.0,0.0,210.0,3584.0,0.0,528.0,7944.0,0.0,642.0,0.0,0.0,-1544.0,390.3734963766352,0.0
1772269819573,1262,424,2449784,0,0,17,272,0,1,0,psi_data_20260228_173302.csv,1729.0,836.0,1806.0,0.0,122.0,4656.0,0.0,544.0,8808.0,0.0,656.0,718.0,0.0,2004.0,411.40928527032344,0.0
1772269819572,1262,424,2448872,0,0,17,272,0,1,0,psi_data_20260228_173302.csv,934.0,824.0,2524.0,0.0,34.0,5728.0,0.0,542.0,9672.0,0.0,670.0,0.0,0.0,-912.0,330.9251677846388,0.0
1772269820389,467,412,2444424,0,0,30,286,0,31,0,psi_data_20260228_173302.csv,605.0,412.0,1729.0,0.0,47.0,5137.0,0.0,423.0,8357.0,0.0,655.0,-795.0,0.0,-4448.0,378.5458580849867,0.0
1772269820418,467,412,2409880,0,0,37,295,0,31,0,psi_data_20260228_173302.csv,276.0,0.0,934.0,0.0,67.0,4546.0,0.0,311.0,7042.0,0.0,629.0,0.0,0.0,-34544.0,392.1696911711899,0.0
1772269821153,138,0,2452416,0,0,8,29,0,44,0,psi_data_20260228_173302.csv,319.0,0.0,605.0,0.0,45.0,4140.0,0.0,214.0,6990.0,0.0,636.0,-329.0,0.0,42536.0,464.72486484655093,0.0
1772269821242,138,0,2414740,0,0,46,219,0,44,0,psi_data_20260228_173302.csv,362.0,0.0,276.0,0.0,54.0,3734.0,0.0,155.0,6938.0,0.0,663.0,0.0,0.0,-37676.0,516.8677458241295,0.0
1772269821925,181,0,2420492,0,0,56,210,0,11,0,psi_data_20260228_173302.csv,4599.0,620.0,319.0,0.0,102.0,2653.0,0.0,194.0,6061.0,0.0,570.0,43.0,0.0,5752.0,430.488753248364,0.0
1772269822027,181,0,2417764,0,0,14,317,0,56,0,psi_data_20260228_173302.csv,12961.0,2102.0,362.0,0.0,70.0,1572.0,0.0,191.0,5184.0,0.0,435.0,0.0,0.0,-2728.0,159.9524929679998,0.0
1772269822700,4418,620,2430636,0,0,347,3000,0,920,3470,psi_data_20260228_173302.csv,78002.0,27229.0,4599.0,0.0,361.0,5523.0,0.0,508.0,9058.0,0.0,677.0,4237.0,0.0,12872.0,1717.9348939952959,0.0
1772269822821,8543,1482,2361824,0,0,2519,5867,0,2828,6978,psi_data_20260228_173302.csv,160147.0,52990.0,12961.0,0.0,2866.0,13599.0,0.0,2990.0,17057.0,0.0,3091.0,4125.0,0.0,-68812.0,3515.1969930583587,0.0
1772269823496,69459,25747,2366032,0,294,3446,9852,3,2746,21203,psi_data_20260228_173302.csv,209879.0,55164.0,78002.0,0.0,5965.0,82920.0,0.0,6428.0,85254.0,0.0,6520.0,60916.0,0.0,4208.0,27463.37349999096,0.0
1772269823694,90688,27243,2371532,309,294,1308,6981,3,847,23466,psi_data_20260228_173302.csv,217706.0,54777.0,160147.0,309.0,4754.0,173470.0,309.0,7690.0,174680.0,309.0,7811.0,21229.0,309.0,5500.0,40314.08265937192,126.14872175333367
1772269824488,119191,27921,2239880,1797,1271,237,3380,20,272,14492,psi_data_20260228_173302.csv,132408.0,37654.0,209879.0,2106.0,1545.0,292480.0,2106.0,7871.0,293404.0,2106.0,8018.0,28503.0,1488.0,-131652.0,51167.31334227614,719.0944305166047
1772269824621,98515,26856,2256516,1488,1271,285,3249,20,218,10310,psi_data_20260228_173302.csv,96622.0,42212.0,217706.0,3285.0,522.0,390814.0,3594.0,8142.0,391452.0,3594.0,8266.0,-20676.0,-309.0,16636.0,48160.43370098185,822.9250269617519
1772269825356,33893,10798,2207376,0,0,267,1467,0,169,15780,psi_data_20260228_173302.csv,135758.0,61499.0,132408.0,1488.0,552.0,420289.0,3594.0,8062.0,425207.0,3594.0,8525.0,-64622.0,-1488.0,-49140.0,41813.41915900526,822.9250269617519
1772269825525,62729,31414,2188932,0,0,196,2379,0,198,18716,psi_data_20260228_173302.csv,125851.0,42245.0,96622.0,0.0,463.0,474475.0,3594.0,5739.0,487798.0,3594.0,8675.0,28836.0,0.0,-18444.0,30077.03780904408,822.9250269617519
1772269826185,73029,30085,2179360,0,0,97,1882,0,76,7760,psi_data_20260228_173302.csv,110132.0,35088.0,135758.0,0.0,293.0,478045.0,3594.0,2390.0,560646.0,3594.0,8716.0,10300.0,0.0,-9572.0,29883.35247870739,822.9250269617519
1772269826350,52822,12160,2116536,0,0,103,931,0,70,4796,psi_data_20260228_173302.csv,136630.0,68103.0,125851.0,0.0,200.0,440179.0,3285.0,1185.0,613287.0,3594.0,8805.0,-20207.0,0.0,-62824.0,31067.13949121592,853.7933590746651
1772269827078,57310,22928,2032008,0,0,217,1093,0,206,17610,psi_data_20260228_173302.csv,131474.0,83030.0,110132.0,0.0,320.0,378298.0,1488.0,1165.0,666179.0,3594.0,8675.0,4488.0,0.0,-84528.0,21657.05399787027,607.4734562102282
1772269827254,79320,45175,2195900,0,0,198,1014,0,185,16049,psi_data_20260228_173302.csv,69000.0,49479.0,136630.0,0.0,415.0,359103.0,0.0,1078.0,736956.0,3594.0,6354.0,22010.0,0.0,163892.0,16066.523043272375,0.0
1772269828036,52154,37855,2170960,0,0,20,414,0,27,0,psi_data_20260228_173302.csv,17523.0,11631.0,131474.0,0.0,218.0,377364.0,0.0,831.0,719651.0,3594.0,2928.0,-27166.0,0.0,-24940.0,11140.312078214054,0.0
1772269828167,16846,11624,2196356,0,0,26,362,0,26,0,psi_data_20260228_173302.csv,1345.0,14.0,69000.0,0.0,46.0,331481.0,0.0,661.0,645809.0,3285.0,1646.0,-35308.0,0.0,25396.0,21863.434756841598,0.0
1772269828985,677,7,2174968,0,0,153,148,0,146,0,psi_data_20260228_173302.csv,682.0,7.0,17523.0,0.0,179.0,259129.0,0.0,717.0,527295.0,1488.0,1562.0,-16169.0,0.0,-21388.0,28911.04116019813,0.0
1772269829083,668,7,2160920,0,0,146,147,0,146,0,psi_data_20260228_173302.csv,28.0,0.0,1345.0,0.0,299.0,206975.0,0.0,760.0,429448.0,0.0,1423.0,-9.0,0.0,-14048.0,32988.04444289887,0.0
1772269829905,14,0,2196580,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,45.0,0.0,682.0,0.0,148.0,149679.0,0.0,545.0,395569.0,0.0,1158.0,-654.0,0.0,35660.0,33353.942518089294,0.0
1772269829990,14,0,2159744,0,0,2,2,0,1,0,psi_data_20260228_173302.csv,109.0,0.0,28.0,0.0,4.0,70373.0,0.0,349.0,332854.0,0.0,964.0,0.0,0.0,-36836.0,20877.44806643457,0.0
1772269830793,31,0,2166884,0,0,22,21,0,24,0,psi_data_20260228_173302.csv,1596.0,464.0,45.0,0.0,24.0,18250.0,0.0,351.0,259856.0,0.0,889.0,17.0,0.0,7140.0,6770.276291753028,0.0
1772269830930,78,0,2157852,0,0,24,22,0,24,0,psi_data_20260228_173302.csv,3300.0,961.0,109.0,0.0,46.0,1482.0,0.0,349.0,207112.0,0.0,810.0,47.0,0.0,-9032.0,330.4348649986388,0.0
1772269831721,1518,464,2173884,0,0,109,2430,0,72,0,psi_data_20260228_173302.csv,3359.0,1220.0,1596.0,0.0,133.0,2323.0,0.0,305.0,151320.0,0.0,702.0,1440.0,0.0,16032.0,609.6879256417377,0.0
1772269831833,1782,497,2131920,0,0,108,2429,0,72,0,psi_data_20260228_173302.csv,2843.0,1413.0,3300.0,0.0,217.0,3437.0,0.0,267.0,73782.0,0.0,612.0,264.0,0.0,-41964.0,838.863139417457,0.0
1772269832637,1577,723,2189296,0,0,84,302,0,107,5979,psi_data_20260228_173302.csv,27090.0,1057.0,3359.0,0.0,192.0,5000.0,0.0,349.0,23205.0,0.0,676.0,-205.0,0.0,57376.0,872.6226370392261,0.0
1772269832772,1266,690,2183076,0,0,110,335,0,108,9310,psi_data_20260228_173302.csv,58583.0,777.0,2843.0,0.0,194.0,6252.0,0.0,457.0,7625.0,0.0,760.0,-311.0,0.0,-6220.0,782.5591351499331,0.0
1772269833505,25824,367,2208460,0,0,5396,14442,0,7350,12837,psi_data_20260228_173302.csv,54478.0,1356.0,27090.0,0.0,5506.0,32045.0,0.0,5831.0,32772.0,0.0,6003.0,24558.0,0.0,25384.0,10052.93577850137,0.0
1772269833619,32759,410,2168460,0,0,8201,18359,0,9119,9506,psi_data_20260228_173302.csv,36508.0,1849.0,58583.0,0.0,13597.0,64726.0,0.0,14008.0,64863.0,0.0,14058.0,6935.0,0.0,-40000.0,14500.745341763388,0.0
1772269834352,21719,946,2216296,0,0,5058,18469,0,2946,21,psi_data_20260228_173302.csv,16091.0,1040.0,54478.0,0.0,13259.0,84927.0,0.0,18957.0,86568.0,0.0,19114.0,-11040.0,0.0,47836.0,14261.220182719488,0.0
1772269834499,14789,903,2147880,0,0,2227,14520,0,1176,21,psi_data_20260228_173302.csv,2611.0,275.0,36508.0,0.0,7285.0,97934.0,0.0,21076.0,101343.0,0.0,21339.0,-6930.0,0.0,-68416.0,12930.884202817384,0.0
1772269835257,1302,137,2219256,0,0,21,21,0,21,0,psi_data_20260228_173302.csv,2047.0,336.0,16091.0,0.0,2248.0,97659.0,0.0,21013.0,102614.0,0.0,21338.0,-13487.0,0.0,71376.0,12993.935396945972,0.0
1772269835465,1309,138,2196588,0,0,21,21,0,27,0,psi_data_20260228_173302.csv,1487.0,395.0,2611.0,0.0,42.0,97702.0,0.0,20924.0,103845.0,0.0,21335.0,7.0,0.0,-22668.0,12984.008805706817,0.0
1772269836212,738,198,2219704,0,0,87,2104,0,77,0,psi_data_20260228_173302.csv,1298.0,197.0,2047.0,0.0,108.0,72616.0,0.0,15615.0,103065.0,0.0,21313.0,-571.0,0.0,23116.0,13331.823951233095,0.0
1772269836392,749,197,2180900,0,0,86,2103,0,71,0,psi_data_20260228_173302.csv,1075.0,0.0,1487.0,0.0,173.0,40606.0,0.0,7500.0,102032.0,0.0,21291.0,11.0,0.0,-38804.0,9166.63448964083,0.0
1772269837187,549,0,2221756,0,0,61,61,0,62,1360,psi_data_20260228_173302.csv,9243.0,1828.0,1298.0,0.0,147.0,19436.0,0.0,2503.0,101004.0,0.0,21268.0,-200.0,0.0,40856.0,5666.931609493185,0.0
1772269837322,526,0,2158792,0,0,63,85,0,102,1360,psi_data_20260228_173302.csv,17434.0,3656.0,1075.0,0.0,124.0,5173.0,0.0,339.0,100264.0,0.0,21221.0,-23.0,0.0,-62964.0,355.6455632693562,0.0
1772269838134,8717,1828,2230380,0,0,142,3064,0,121,1790,psi_data_20260228_173302.csv,17702.0,6567.0,9243.0,0.0,205.0,12588.0,0.0,460.0,83157.0,0.0,15967.0,8191.0,0.0,71588.0,3254.9552377884443,0.0
1772269838252,8717,1828,2159652,0,0,142,3060,0,82,1790,psi_data_20260228_173302.csv,18061.0,9486.0,17434.0,0.0,284.0,19996.0,0.0,581.0,59115.0,0.0,7908.0,0.0,0.0,-70728.0,4171.711814911597,0.0
1772269839039,8985,4739,2208192,0,0,13,74,0,11,0,psi_data_20260228_173302.csv,10350.0,4763.0,17702.0,0.0,155.0,28243.0,0.0,507.0,46381.0,0.0,2863.0,268.0,0.0,48540.0,4492.148101596042,0.0
1772269839221,9076,4747,2232008,0,0,11,54,0,62,0,psi_data_20260228_173302.csv,2462.0,24.0,18061.0,0.0,24.0,36570.0,0.0,432.0,40668.0,0.0,647.0,91.0,0.0,23816.0,4307.205729937468,0.0
1772269839952,1274,16,2212152,0,0,82,606,0,78,0,psi_data_20260228_173302.csv,1450.0,157.0,10350.0,0.0,93.0,37295.0,0.0,453.0,40640.0,0.0,708.0,-7802.0,0.0,-19856.0,4126.897789705097,0.0
1772269840089,1188,8,2196320,0,0,82,606,0,26,0,psi_data_20260228_173302.csv,519.0,298.0,2462.0,0.0,164.0,37957.0,0.0,472.0,40519.0,0.0,769.0,-86.0,0.0,-15832.0,3949.387062149367,0.0
1772269840882,262,149,2232904,0,0,3,13,0,7,0,psi_data_20260228_173302.csv,277.0,149.0,1450.0,0.0,85.0,29502.0,0.0,333.0,40043.0,0.0,685.0,-926.0,0.0,36584.0,4407.534911944117,0.0
1772269840996,257,149,2180868,0,0,8,13,0,7,0,psi_data_20260228_173302.csv,40.0,0.0,519.0,0.0,11.0,21042.0,0.0,199.0,39551.0,0.0,607.0,-5.0,0.0,-52036.0,4300.6701803331,0.0
1772269841823,20,0,2228848,0,0,69,111,0,3,0,psi_data_20260228_173302.csv,53.0,0.0,277.0,0.0,77.0,12077.0,0.0,255.0,39022.0,0.0,615.0,-237.0,0.0,47980.0,3499.5514236360505,0.0
1772269841900,20,0,2225844,0,0,75,111,0,3,0,psi_data_20260228_173302.csv,120.0,0.0,40.0,0.0,144.0,3021.0,0.0,319.0,38516.0,0.0,627.0,0.0,0.0,-3004.0,574.2542120059227,0.0
1772269842677,33,0,2232096,0,0,164,60,0,66,0,psi_data_20260228_173302.csv,727.0,103.0,53.0,0.0,239.0,1780.0,0.0,401.0,29832.0,0.0,649.0,13.0,0.0,6252.0,451.6324464353996,0.0
1772269842722,87,0,2222272,0,0,173,60,0,71,0,psi_data_20260228_173302.csv,1262.0,206.0,120.0,0.0,337.0,679.0,0.0,492.0,21202.0,0.0,680.0,54.0,0.0,-9824.0,116.02657744343193,0.0
1772269843529,640,103,2223904,0,0,118,210,0,74,0,psi_data_20260228_173302.csv,837.0,103.0,727.0,0.0,291.0,1057.0,0.0,607.0,12857.0,0.0,785.0,553.0,0.0,1632.0,244.4990115997044,0.0
1772269843593,622,103,2165772,0,0,98,210,0,69,0,psi_data_20260228_173302.csv,396.0,0.0,1262.0,0.0,216.0,1422.0,0.0,697.0,4403.0,0.0,872.0,-18.0,0.0,-58132.0,306.2443468973126,0.0
1772269844460,215,0,2224424,0,0,19,17,0,17,0,psi_data_20260228_173302.csv,199.0,0.0,837.0,0.0,117.0,1617.0,0.0,647.0,3344.0,0.0,809.0,-407.0,0.0,58652.0,288.43907503415574,0.0
1772269844533,181,0,2188128,0,0,19,17,0,17,0,psi_data_20260228_173302.csv,34.0,0.0,396.0,0.0,38.0,1778.0,0.0,591.0,2337.0,0.0,746.0,-34.0,0.0,-36296.0,267.3003304772071,0.0
1772269845399,18,0,2224712,0,0,4,4,0,4,0,psi_data_20260228_173302.csv,24.0,0.0,199.0,0.0,23.0,1763.0,0.0,431.0,2093.0,0.0,747.0,-163.0,0.0,36584.0,270.3090207026475,0.0
1772269845521,16,0,2188404,0,0,4,4,0,4,0,psi_data_20260228_173302.csv,19.0,0.0,34.0,0.0,8.0,1692.0,0.0,262.0,1852.0,0.0,743.0,-2.0,0.0,-36308.0,282.45566024875205,0.0
1772269846334,8,0,2214456,0,0,4,2,0,12,0,psi_data_20260228_173302.csv,53.0,0.0,24.0,0.0,8.0,1060.0,0.0,148.0,1840.0,0.0,678.0,-8.0,0.0,26052.0,236.32491758854445,0.0
1772269846460,11,0,2186548,0,0,5,2,0,13,0,psi_data_20260228_173302.csv,81.0,0.0,19.0,0.0,9.0,449.0,0.0,55.0,1831.0,0.0,608.0,3.0,0.0,-27908.0,96.07375642306957,0.0
1772269847291,42,0,2212504,0,0,11,12,0,2,0,psi_data_20260228_173302.csv,39.0,0.0,53.0,0.0,16.0,276.0,0.0,47.0,1840.0,0.0,455.0,31.0,0.0,25956.0,67.22202025061885,0.0
1772269847355,39,0,2166284,0,0,10,12,0,1,0,psi_data_20260228_173302.csv,0.0,0.0,81.0,0.0,21.0,134.0,0.0,38.0,1792.0,0.0,292.0,-3.0,0.0,-46220.0,14.541893729597247,0.0
1772269848252,0,0,2213280,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,21.0,0.0,39.0,0.0,10.0,116.0,0.0,34.0,1152.0,0.0,174.0,-39.0,0.0,46996.0,17.224014434594086,0.0
1772269848256,0,0,2202752,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,45.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,530.0,0.0,76.0,0.0,0.0,-10528.0,18.99122621747443,0.0
1772269849194,21,0,2202120,0,0,9,3,0,9,0,psi_data_20260228_173302.csv,40.0,0.0,21.0,0.0,9.0,113.0,0.0,35.0,336.0,0.0,66.0,21.0,0.0,-632.0,18.540945856216172,0.0
1772269849196,24,0,2191264,0,0,9,3,0,9,0,psi_data_20260228_173302.csv,29.0,0.0,45.0,0.0,18.0,126.0,0.0,39.0,179.0,0.0,56.0,3.0,0.0,-10856.0,18.198901246402883,0.0
1772269850142,16,0,2176988,0,0,1,6,0,1,0,psi_data_20260228_173302.csv,16.0,0.0,40.0,0.0,10.0,100.0,0.0,29.0,177.0,0.0,53.0,-8.0,0.0,-14276.0,15.015547717059414,0.0
1772269850153,13,0,2158944,0,0,1,6,0,1,0,psi_data_20260228_173302.csv,6.0,0.0,29.0,0.0,2.0,74.0,0.0,20.0,174.0,0.0,50.0,-3.0,0.0,-18044.0,10.289153183988722,0.0
1772269851182,3,0,2209472,0,0,92,126,0,129,0,psi_data_20260228_173302.csv,286.0,0.0,16.0,0.0,93.0,77.0,0.0,112.0,169.0,0.0,138.0,-10.0,0.0,50528.0,9.621157583344688,0.0
1772269851194,3,0,2209092,0,0,127,126,0,129,0,psi_data_20260228_173302.csv,566.0,0.0,6.0,0.0,219.0,80.0,0.0,239.0,161.0,0.0,260.0,0.0,0.0,-380.0,8.869423501193115,0.0
1772269852158,283,0,2215724,0,0,44,6,0,2,0,psi_data_20260228_173302.csv,545.0,0.0,286.0,0.0,171.0,342.0,0.0,274.0,402.0,0.0,293.0,280.0,0.0,6632.0,111.00810784160703,0.0
1772269852148,283,0,2194724,0,0,9,6,0,2,0,psi_data_20260228_173302.csv,524.0,0.0,566.0,0.0,53.0,601.0,0.0,274.0,646.0,0.0,292.0,0.0,0.0,-21000.0,141.71861794851642,0.0
1772269853071,262,0,2166228,0,0,83,75,0,75,0,psi_data_20260228_173302.csv,292.0,0.0,545.0,0.0,92.0,847.0,0.0,356.0,908.0,0.0,375.0,-21.0,0.0,-28496.0,147.94649936120405,0.0
1772269853063,262,0,2176816,0,0,83,75,0,75,0,psi_data_20260228_173302.csv,60.0,0.0,524.0,0.0,166.0,1096.0,0.0,438.0,1170.0,0.0,458.0,0.0,0.0,10588.0,139.48572211245101,0.0
1772269854020,30,0,2210588,0,0,2,0,0,1,0,psi_data_20260228_173302.csv,996.0,0.0,292.0,0.0,85.0,1123.0,0.0,348.0,1179.0,0.0,451.0,-232.0,0.0,33772.0,132.80574789229416,0.0
1772269854012,30,0,2193864,0,0,2,0,0,1,0,psi_data_20260228_173302.csv,1932.0,0.0,60.0,0.0,4.0,1150.0,0.0,223.0,1185.0,0.0,444.0,0.0,0.0,-16724.0,125.57812975686208,0.0
1772269854909,966,0,2213700,0,0,162,155,0,158,0,psi_data_20260228_173302.csv,1237.0,0.0,996.0,0.0,164.0,1833.0,0.0,341.0,2135.0,0.0,605.0,936.0,0.0,19836.0,344.1951481449976,0.0
1772269854942,966,0,2186608,0,0,162,158,0,158,0,psi_data_20260228_173302.csv,542.0,0.0,1932.0,0.0,324.0,2516.0,0.0,494.0,3088.0,0.0,766.0,0.0,0.0,-27092.0,435.97186454313277,0.0
1772269855858,271,0,2216044,0,0,69,72,0,88,0,psi_data_20260228_173302.csv,351.0,0.0,1237.0,0.0,231.0,2525.0,0.0,480.0,3356.0,0.0,743.0,-695.0,0.0,29436.0,435.3373021844276,0.0
1772269855914,271,0,2203696,0,0,69,69,0,88,0,psi_data_20260228_173302.csv,160.0,0.0,542.0,0.0,138.0,2534.0,0.0,466.0,3624.0,0.0,685.0,0.0,0.0,-12348.0,434.69560231639736,0.0
1772269856804,80,0,2211624,0,0,33,29,0,10,0,psi_data_20260228_173302.csv,118.0,0.0,351.0,0.0,102.0,2584.0,0.0,497.0,3421.0,0.0,674.0,-191.0,0.0,7928.0,426.0636885175911,0.0
1772269856839,80,0,2179304,0,0,33,29,0,10,0,psi_data_20260228_173302.csv,76.0,0.0,160.0,0.0,66.0,2634.0,0.0,528.0,3218.0,0.0,698.0,0.0,0.0,-32320.0,417.05347379748275,0.0
1772269857826,38,0,2212952,0,0,6,3,0,2,0,psi_data_20260228_173302.csv,38.0,0.0,118.0,0.0,39.0,1706.0,0.0,372.0,2994.0,0.0,621.0,-42.0,0.0,33648.0,349.0585433322394,0.0
1772269857795,38,0,2213892,0,0,6,3,0,2,0,psi_data_20260228_173302.csv,0.0,0.0,76.0,0.0,12.0,778.0,0.0,216.0,2770.0,0.0,544.0,0.0,0.0,940.0,111.07595002175503,0.0
1772269858728,0,0,2211948,0,0,1,0,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,38.0,0.0,7.0,507.0,0.0,148.0,2740.0,0.0,543.0,-38.0,0.0,-1944.0,96.21590308557022,0.0
1772269858762,0,0,2194880,0,0,1,0,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,0.0,0.0,2.0,236.0,0.0,80.0,2710.0,0.0,542.0,0.0,0.0,-17068.0,35.79199174733916,0.0
1772269859697,0,0,2199780,0,0,0,0,0,4,0,psi_data_20260228_173302.csv,953.0,0.0,0.0,0.0,1.0,156.0,0.0,47.0,1744.0,0.0,380.0,0.0,0.0,4900.0,32.348106692290955,0.0
1772269859714,0,0,2181292,0,0,0,0,0,4,0,psi_data_20260228_173302.csv,1906.0,0.0,0.0,0.0,0.0,76.0,0.0,14.0,778.0,0.0,218.0,0.0,0.0,-18488.0,19.623115788360845,0.0
