ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,refault_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,refault_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,refault_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772284729070,76,0,1648296,0,0,138,2035,0,2124,0,psi_douyin_20260228_213146.csv,2330.0,34.0,317.0,0.0,359.0,2344.0,2233.0,0.0,1163.0,3128.0,4729.0,0.0,2590.0,5015.0,-165.0,0.0,1044.0,432.47308201819794,0.0
1772284729979,2209,24,1639036,0,0,2114,1532,0,167,0,psi_douyin_20260228_213146.csv,131.0,10.0,2285.0,0.0,2252.0,3567.0,3201.0,0.0,2919.0,4337.0,6911.0,0.0,4634.0,6517.0,2133.0,0.0,-9260.0,824.3881973946803,0.0
1772284730862,121,10,1633836,0,0,20,22,0,17,0,psi_douyin_20260228_213146.csv,249.0,0.0,2330.0,0.0,2134.0,1554.0,3077.0,0.0,2838.0,4203.0,6056.0,0.0,4024.0,5365.0,-2088.0,0.0,-5200.0,834.5586658050573,0.0
1772284731729,10,0,1636152,0,0,9,14,0,15,0,psi_douyin_20260228_213146.csv,305.0,0.0,131.0,0.0,29.0,36.0,2942.0,0.0,2774.0,4169.0,5590.0,0.0,3899.0,5267.0,-111.0,0.0,2316.0,848.1678293063924,0.0
1772284732615,239,0,1596896,0,0,282,313,0,250,0,psi_douyin_20260228_213146.csv,1999.0,13.0,249.0,0.0,291.0,327.0,2896.0,0.0,2784.0,4225.0,4812.0,0.0,3588.0,5009.0,229.0,0.0,-39256.0,850.5994748824605,0.0
1772284733403,66,0,1699184,0,0,21,20,0,21,0,psi_douyin_20260228_213146.csv,2198.0,18.0,305.0,0.0,303.0,333.0,2721.0,0.0,2584.0,3936.0,3637.0,0.0,3251.0,4706.0,-173.0,0.0,102288.0,863.4467557433123,0.0
1772284734287,1933,13,1669100,0,0,2681,2651,0,2659,0,psi_douyin_20260228_213146.csv,430.0,5.0,1999.0,0.0,2702.0,2671.0,4578.0,0.0,5127.0,4552.0,5325.0,0.0,5831.0,7201.0,1867.0,0.0,-30084.0,1019.7425165225033,0.0
1772284735178,265,5,1695112,0,0,42,65,0,50,0,psi_douyin_20260228_213146.csv,383.0,0.0,2198.0,0.0,2723.0,2716.0,2634.0,0.0,3055.0,3085.0,5445.0,0.0,5800.0,7218.0,-1668.0,0.0,26012.0,738.4586650609847,0.0
1772284736039,165,0,1691996,0,0,46,44,0,30,0,psi_douyin_20260228_213146.csv,477.0,0.0,430.0,0.0,88.0,109.0,2678.0,0.0,3081.0,3107.0,5325.0,0.0,5574.0,7005.0,-100.0,0.0,-3116.0,734.8789469499845,0.0
1772284736905,218,0,1686952,0,0,73,71,0,77,0,psi_douyin_20260228_213146.csv,756.0,0.0,383.0,0.0,119.0,115.0,2886.0,0.0,3145.0,3164.0,5302.0,0.0,5426.0,6767.0,53.0,0.0,-5044.0,714.8110239802203,0.0
1772284737743,259,0,1685928,0,0,263,254,0,261,0,psi_douyin_20260228_213146.csv,1701.0,7.0,477.0,0.0,336.0,325.0,2906.0,0.0,3126.0,3105.0,5485.0,0.0,5551.0,4986.0,41.0,0.0,-1024.0,713.5022541452254,0.0
1772284738506,497,0,1676888,0,0,203,202,0,187,0,psi_douyin_20260228_213146.csv,1584.0,7.0,756.0,0.0,466.0,456.0,3337.0,0.0,3308.0,3287.0,3773.0,0.0,3640.0,3656.0,238.0,0.0,-9040.0,684.0504123749338,0.0
1772284739307,1204,7,1660360,0,0,1620,1592,0,1600,0,psi_douyin_20260228_213146.csv,491.0,0.0,1701.0,0.0,1823.0,1794.0,2608.0,0.0,2247.0,2228.0,4856.0,0.0,5240.0,5226.0,707.0,0.0,-16528.0,393.71800399564955,0.0
1772284740142,380,0,1658728,0,0,141,121,0,123,0,psi_douyin_20260228_213146.csv,248.0,0.0,1584.0,0.0,1761.0,1713.0,2723.0,0.0,2346.0,2284.0,5226.0,0.0,5372.0,5333.0,-824.0,0.0,-1632.0,386.5402523286781,0.0
1772284741001,111,0,1661260,0,0,28,36,0,29,0,psi_douyin_20260228_213146.csv,196.0,0.0,491.0,0.0,169.0,157.0,2669.0,0.0,2328.0,2276.0,5098.0,0.0,5118.0,5056.0,-269.0,0.0,2532.0,395.1432229841709,0.0
1772284741858,137,0,1690616,0,0,118,129,0,130,0,psi_douyin_20260228_213146.csv,176.0,4.0,248.0,0.0,146.0,165.0,2588.0,0.0,2373.0,2334.0,5169.0,0.0,5215.0,5165.0,26.0,0.0,29356.0,405.68592121284956,0.0
1772284742655,59,0,1662992,0,0,40,39,0,14,0,psi_douyin_20260228_213146.csv,1835.0,20.0,196.0,0.0,158.0,168.0,2388.0,0.0,2150.0,2119.0,3295.0,0.0,2574.0,2553.0,-78.0,0.0,-27624.0,430.15625068532034,0.0
1772284743587,117,4,1654452,0,0,34,33,0,413,0,psi_douyin_20260228_213146.csv,2797.0,23.0,176.0,0.0,74.0,72.0,2008.0,0.0,1981.0,1950.0,3147.0,0.0,2566.0,2521.0,58.0,0.0,-8540.0,440.5145476262045,0.0
1772284744507,1718,16,1635884,0,0,1360,1380,0,972,0,psi_douyin_20260228_213146.csv,1128.0,7.0,1835.0,0.0,1394.0,1413.0,2522.0,0.0,1721.0,1738.0,4700.0,0.0,3880.0,3857.0,1601.0,0.0,-18568.0,645.6165012376299,0.0
1772284745393,1079,7,1659212,0,0,405,379,0,398,0,psi_douyin_20260228_213146.csv,137.0,0.0,2797.0,0.0,1765.0,1759.0,3221.0,0.0,1985.0,1996.0,5561.0,0.0,4212.0,4165.0,-639.0,0.0,23328.0,697.837349724359,0.0
1772284746283,49,0,1662680,0,0,10,33,0,9,0,psi_douyin_20260228_213146.csv,159.0,0.0,1128.0,0.0,415.0,412.0,3159.0,0.0,1967.0,1993.0,5351.0,0.0,3959.0,3944.0,-1030.0,0.0,3468.0,705.8174693245065,0.0
1772284747155,88,0,1645576,0,0,47,48,0,49,0,psi_douyin_20260228_213146.csv,108.0,0.0,137.0,0.0,57.0,81.0,3110.0,0.0,1896.0,1912.0,4942.0,0.0,3803.0,3790.0,39.0,0.0,-17104.0,711.4862378643156,0.0
1772284747933,71,0,1606312,0,0,66,54,0,58,0,psi_douyin_20260228_213146.csv,850.0,11.0,159.0,0.0,113.0,102.0,3122.0,0.0,1922.0,1927.0,3809.0,0.0,2249.0,2252.0,-17.0,0.0,-39264.0,709.9520171605385,0.0
1772284748761,37,0,1615776,0,0,11,17,0,9,0,psi_douyin_20260228_213146.csv,1057.0,11.0,108.0,0.0,77.0,71.0,3042.0,0.0,1899.0,1911.0,3466.0,0.0,2119.0,2148.0,-34.0,0.0,9464.0,719.725781116427,0.0
1772284749584,813,11,1590236,0,0,633,645,0,625,0,psi_douyin_20260228_213146.csv,1588.0,85.0,850.0,0.0,644.0,662.0,2137.0,0.0,1172.0,1176.0,4168.0,0.0,2724.0,2757.0,776.0,0.0,-25540.0,464.8950060716068,0.0
1772284750476,244,0,1610192,0,0,105,96,0,90,0,psi_douyin_20260228_213146.csv,1445.0,85.0,1057.0,0.0,738.0,741.0,1302.0,0.0,872.0,893.0,4275.0,0.0,2711.0,2724.0,-569.0,0.0,19956.0,301.5048921720082,0.0
1772284751302,1344,85,1607584,0,0,35,20,0,30,0,psi_douyin_20260228_213146.csv,222.0,0.0,1588.0,0.0,140.0,116.0,2597.0,0.0,897.0,880.0,5560.0,0.0,2706.0,2705.0,1100.0,0.0,-2608.0,532.3395219879119,0.0
1772284752119,101,0,1598708,0,0,24,22,0,37,0,psi_douyin_20260228_213146.csv,260.0,0.0,1445.0,0.0,59.0,42.0,2610.0,0.0,874.0,854.0,5544.0,0.0,2696.0,2694.0,-1243.0,0.0,-8876.0,530.6791874604202,0.0
1772284752968,121,0,1584444,0,0,67,74,0,51,0,psi_douyin_20260228_213146.csv,949.0,0.0,222.0,0.0,91.0,96.0,2660.0,0.0,875.0,874.0,3947.0,0.0,1403.0,1388.0,20.0,0.0,-14264.0,524.172745066279,0.0
1772284753842,139,0,1644456,0,0,107,93,0,91,0,psi_douyin_20260228_213146.csv,868.0,3.0,260.0,0.0,174.0,167.0,2762.0,0.0,971.0,950.0,3007.0,0.0,1105.0,1102.0,18.0,0.0,60012.0,509.81630679129734,0.0
1772284754582,810,0,1617664,0,0,495,494,0,492,0,psi_douyin_20260228_213146.csv,410.0,7.0,949.0,0.0,602.0,587.0,2759.0,0.0,833.0,799.0,3768.0,0.0,1590.0,1563.0,671.0,0.0,-26792.0,509.4025585627915,0.0
1772284755459,58,3,1761720,0,0,56,54,0,57,0,psi_douyin_20260228_213146.csv,40667.0,22916.0,868.0,0.0,551.0,548.0,2573.0,0.0,784.0,757.0,3738.0,0.0,1599.0,1569.0,-752.0,0.0,144056.0,530.3913335173555,0.0
1772284756309,352,4,1680776,0,0,599,441,0,438,0,psi_douyin_20260228_213146.csv,212177.0,61469.0,410.0,0.0,655.0,495.0,1581.0,0.0,1348.0,1178.0,4019.0,0.0,2132.0,1956.0,294.0,0.0,-80944.0,286.6836235358656,0.0
1772284757116,40315,22912,1589176,0,0,1280,2953,190,737,20912,psi_douyin_20260228_213146.csv,377301.0,85247.0,40667.0,0.0,1879.0,3394.0,41795.0,0.0,2604.0,4109.0,44297.0,0.0,3401.0,4892.0,39963.0,0.0,-91600.0,16340.009491021425,0.0
1772284758020,171862,38557,1557916,19968,11500,9661,25543,37,9508,13197,psi_douyin_20260228_213146.csv,326895.0,58486.0,212177.0,19968.0,10941.0,28496.0,213536.0,19968.0,12198.0,29578.0,215346.0,19968.0,12429.0,29790.0,131547.0,19968.0,-31260.0,68648.44510305146,8151.901863982417
1772284758914,205439,46690,1428024,13705,11309,7343,11280,328,7440,30333,psi_douyin_20260228_213146.csv,209950.0,27372.0,377301.0,33673.0,17004.0,36823.0,418836.0,33673.0,19434.0,40765.0,420541.0,33673.0,19667.0,40974.0,33577.0,-6263.0,-129892.0,93947.37520761292,8917.057371502477
1772284759931,121456,11796,1617980,5287,4988,6015,14513,0,5100,7589,psi_douyin_20260228_213146.csv,271561.0,61064.0,326895.0,18992.0,13358.0,25793.0,539482.0,38960.0,24954.0,54784.0,540653.0,38960.0,25647.0,55467.0,-83983.0,-8418.0,189956.0,89007.76536160578,8503.177657009564
1772284760673,88494,15576,1629304,0,0,2307,18278,22,2129,21189,psi_douyin_20260228_213146.csv,239923.0,63978.0,209950.0,5287.0,8322.0,32791.0,627918.0,38960.0,27205.0,73008.0,629046.0,38960.0,27930.0,73723.0,-32962.0,-5287.0,11324.0,77764.25710054718,8503.177657009564
1772284761461,183067,45488,1572212,12162,10450,4261,10828,186,3857,24255,psi_douyin_20260228_213146.csv,104539.0,37026.0,271561.0,12162.0,6568.0,29106.0,810633.0,51122.0,30867.0,83395.0,811992.0,51122.0,32124.0,84477.0,94573.0,12162.0,-57092.0,63154.29782603876,8085.025433891143
1772284762307,56856,18490,1707720,0,0,1153,11352,7,807,7005,psi_douyin_20260228_213146.csv,187857.0,56581.0,239923.0,12162.0,5414.0,22180.0,827174.0,51122.0,30740.0,91794.0,868709.0,51122.0,33170.0,95736.0,-126211.0,-12162.0,135508.0,58368.606715139875,8085.025433891143
1772284763133,47683,18536,1764640,785,1943,613,20739,95,323,15895,psi_douyin_20260228_213146.csv,195484.0,55476.0,104539.0,785.0,1766.0,32091.0,702995.0,31939.0,21692.0,86990.0,915582.0,51907.0,33288.0,115981.0,-9173.0,785.0,56920.0,65483.94521229361,6233.670553266886
1772284763970,140174,38045,1689500,9204,5855,998,28225,64,311,23789,psi_douyin_20260228_213146.csv,57419.0,18391.0,187857.0,9989.0,1611.0,48964.0,637730.0,27438.0,15347.0,103935.0,1055698.0,61111.0,34230.0,144152.0,92491.0,8419.0,-75140.0,51899.97908541652,5210.038003700166
1772284764803,55310,17431,1849148,2012,1780,419,4843,11,326,1901,psi_douyin_20260228_213146.csv,2370.0,1019.0,195484.0,11216.0,1417.0,33068.0,571584.0,24163.0,9751.0,94265.0,1110656.0,63123.0,34050.0,148554.0,-84864.0,-7192.0,159648.0,54968.2743953274,5291.196477798446
1772284765606,2109,960,1803752,0,0,79,606,0,53,0,psi_douyin_20260228_213146.csv,662.0,196.0,57419.0,2012.0,498.0,5449.0,485199.0,24163.0,7523.0,76593.0,1072450.0,63123.0,32849.0,146207.0,-53201.0,-2012.0,-45396.0,67075.85115002273,5291.196477798446
1772284766396,261,59,1805276,0,0,30,74,0,22,0,psi_douyin_20260228_213146.csv,2948.0,421.0,2370.0,0.0,109.0,680.0,302393.0,12001.0,3292.0,65839.0,900849.0,43155.0,23218.0,120738.0,-1848.0,0.0,1524.0,50947.97580833486,3615.90887145496
1772284767179,401,137,1788680,0,0,179,391,0,175,0,psi_douyin_20260228_213146.csv,3498.0,640.0,662.0,0.0,209.0,465.0,245938.0,12001.0,2318.0,54878.0,695811.0,29450.0,16054.0,109849.0,140.0,0.0,-16596.0,54599.221656234935,3615.90887145496
1772284767955,2547,284,1775344,0,0,474,4225,0,434,37,psi_douyin_20260228_213146.csv,2852.0,1161.0,2948.0,0.0,653.0,4616.0,200802.0,11216.0,2179.0,38364.0,576902.0,24163.0,10513.0,99561.0,2146.0,0.0,-13336.0,56566.544624892966,3682.263361937421
1772284768714,951,356,1750984,0,0,32,70,0,9,0,psi_douyin_20260228_213146.csv,2343.0,867.0,3498.0,0.0,506.0,4295.0,61579.0,2012.0,1213.0,10209.0,489359.0,24163.0,8238.0,81353.0,-1596.0,0.0,-24360.0,22087.412581981487,821.3955604133038
1772284769574,1901,805,1842408,0,0,873,1255,0,835,0,psi_douyin_20260228_213146.csv,37471.0,230.0,2852.0,0.0,905.0,1325.0,8170.0,0.0,1667.0,6621.0,308193.0,12001.0,4850.0,71780.0,950.0,0.0,91424.0,954.7143377336185,0.0
1772284770233,442,62,1841788,0,0,40,309,0,25,0,psi_douyin_20260228_213146.csv,84276.0,6716.0,2343.0,0.0,913.0,1564.0,6503.0,0.0,1628.0,6324.0,251779.0,12001.0,3737.0,60737.0,-1459.0,0.0,-620.0,936.1120481406837,0.0
1772284770876,37029,168,1833340,0,0,4017,6171,0,4570,0,psi_douyin_20260228_213146.csv,98874.0,15201.0,37471.0,0.0,4057.0,6480.0,43271.0,0.0,5615.0,12421.0,241125.0,11216.0,7141.0,46169.0,36587.0,0.0,-8448.0,14631.781688047222,0.0
1772284771525,47247,6548,1830108,0,0,4563,8996,0,4055,5162,psi_douyin_20260228_213146.csv,183377.0,30443.0,84276.0,0.0,8580.0,15167.0,90117.0,0.0,9999.0,21026.0,148198.0,2012.0,10706.0,26940.0,10218.0,0.0,-3232.0,21265.532410452535,0.0
1772284772185,51627,8653,1844860,0,0,3244,9515,0,3152,3224,psi_douyin_20260228_213146.csv,218841.0,44350.0,98874.0,0.0,7807.0,18511.0,139197.0,0.0,12769.0,26316.0,144515.0,0.0,13531.0,31612.0,4380.0,0.0,14752.0,24674.62560404934,0.0
1772284772829,131750,21790,1782044,0,0,8026,23399,0,7698,13305,psi_douyin_20260228_213146.csv,146996.0,24041.0,183377.0,0.0,11270.0,32914.0,269996.0,0.0,20763.0,49645.0,274156.0,0.0,21478.0,54405.0,80123.0,0.0,-62816.0,47918.69080292859,0.0
1772284773547,87091,22560,1803020,0,0,2205,10091,0,2183,4390,psi_douyin_20260228_213146.csv,109079.0,7531.0,218841.0,0.0,10231.0,33490.0,355186.0,0.0,22095.0,58481.0,360986.0,0.0,23653.0,64422.0,-44659.0,0.0,20976.0,45134.66670162386,0.0
1772284774235,59905,1481,1790048,0,0,3364,7884,0,3320,1710,psi_douyin_20260228_213146.csv,67254.0,9817.0,146996.0,0.0,5569.0,17975.0,414649.0,0.0,25419.0,66056.0,420490.0,0.0,26838.0,71915.0,-27186.0,0.0,-12972.0,35056.11097892454,0.0
1772284774916,49174,6050,1784964,0,0,2172,4314,0,1995,1158,psi_douyin_20260228_213146.csv,48017.0,4667.0,109079.0,0.0,5536.0,12198.0,426794.0,0.0,23574.0,64199.0,467117.0,0.0,28536.0,72004.0,-10731.0,0.0,-5084.0,33131.16100390497,0.0
1772284775566,18080,3767,1785200,0,0,1205,1505,0,1060,3131,psi_douyin_20260228_213146.csv,178612.0,61844.0,67254.0,0.0,3377.0,5819.0,397627.0,0.0,20216.0,56708.0,484246.0,0.0,29709.0,73439.0,-31094.0,0.0,236.0,38963.12211010141,0.0
1772284776270,29937,900,1747932,0,0,1984,2169,0,2028,661,psi_douyin_20260228_213146.csv,301294.0,90674.0,48017.0,0.0,3189.0,3674.0,375937.0,0.0,18956.0,49362.0,512282.0,0.0,30820.0,74353.0,11857.0,0.0,-37268.0,41516.10560453224,0.0
1772284777045,148675,60944,1789184,14663,10214,4798,26206,193,5031,17788,psi_douyin_20260228_213146.csv,374038.0,58272.0,178612.0,14663.0,6782.0,28375.0,392862.0,14663.0,15728.0,52169.0,660515.0,14663.0,35578.0,100250.0,118738.0,14663.0,41252.0,47319.07522765007,5986.144683071623
1772284777870,152619,29730,1877716,23887,17480,3779,23769,309,5885,29051,psi_douyin_20260228_213146.csv,341876.0,56714.0,301294.0,38550.0,8577.0,49975.0,458390.0,38550.0,17302.0,65847.0,776105.0,38550.0,35340.0,117848.0,3944.0,9224.0,88532.0,59340.347891351914,10372.16070064478
1772284778674,221419,28542,1822576,21899,20241,7108,41936,338,3910,32777,psi_douyin_20260228_213146.csv,135939.0,29408.0,374038.0,45786.0,10887.0,65705.0,619904.0,60449.0,21046.0,99899.0,950277.0,60449.0,37885.0,150788.0,68800.0,-1988.0,-55140.0,82483.39564946799,11455.5221516379
1772284779594,120457,28172,2010920,352,257,2927,16483,4,3489,15043,psi_douyin_20260228_213146.csv,20063.0,2493.0,341876.0,22251.0,10035.0,58419.0,691187.0,60801.0,21801.0,112068.0,1019107.0,60801.0,37568.0,157756.0,-100962.0,-21547.0,188344.0,78144.66422838271,11394.345172057936
1772284780406,15482,1236,2044976,0,0,5711,7706,0,5002,0,psi_douyin_20260228_213146.csv,25617.0,16525.0,135939.0,352.0,8638.0,24189.0,688589.0,60801.0,26307.0,118269.0,902839.0,60801.0,35253.0,142063.0,-104975.0,-352.0,34056.0,78794.91312113158,11394.345172057936
1772284781195,4581,1257,2020692,0,0,695,14869,0,529,0,psi_douyin_20260228_213146.csv,68147.0,46029.0,20063.0,0.0,6406.0,22575.0,663233.0,60801.0,25018.0,130969.0,820329.0,60801.0,33743.0,146841.0,-10901.0,0.0,-24284.0,84712.16327403448,11394.345172057936
1772284781947,21036,15268,2011712,0,0,697,4705,0,602,8314,psi_douyin_20260228_213146.csv,136119.0,55735.0,25617.0,0.0,1392.0,19574.0,535594.0,46138.0,20917.0,109468.0,781460.0,60801.0,31076.0,143662.0,16455.0,0.0,-8980.0,89131.20360382594,11794.007235315174
1772284782746,47111,30761,2017048,0,0,291,2309,0,267,12102,psi_douyin_20260228_213146.csv,231311.0,41384.0,68147.0,0.0,988.0,7014.0,430086.0,22251.0,17429.0,88008.0,779397.0,60801.0,29195.0,141657.0,26075.0,0.0,5336.0,84415.52623303373,8912.600871799432
1772284783560,89008,24974,2090888,1909,1746,6081,31382,100,6208,24050,psi_douyin_20260228_213146.csv,192811.0,41387.0,136119.0,1909.0,6372.0,33691.0,297675.0,2261.0,16402.0,77454.0,850325.0,62710.0,34071.0,171534.0,41897.0,1909.0,73840.0,46014.23579176345,763.6969075927072
1772284784467,142303,16410,1988268,7169,4676,2662,14784,6,1905,20945,psi_douyin_20260228_213146.csv,75364.0,39808.0,231311.0,9078.0,8743.0,46166.0,319521.0,9078.0,16137.0,75755.0,962691.0,69879.0,34749.0,184149.0,53295.0,5260.0,-102620.0,53065.23118106624,2874.1547627085074
1772284785241,50508,24977,2092344,296,286,452,10995,4,187,13291,psi_douyin_20260228_213146.csv,81193.0,52089.0,192811.0,7465.0,3114.0,25779.0,354547.0,9374.0,10878.0,79044.0,864524.0,55512.0,30403.0,168938.0,-91795.0,-6873.0,104076.0,49911.87282968524,2845.3873315713386
1772284785961,24856,14831,2077888,0,0,1601,12879,0,1443,14364,psi_douyin_20260228_213146.csv,76280.0,41123.0,75364.0,296.0,2053.0,23874.0,374822.0,9374.0,11784.0,77054.0,736761.0,31625.0,28225.0,158048.0,-25652.0,-296.0,-14456.0,46017.71617395492,2845.3873315713386
1772284786748,56337,37258,2121380,0,0,633,14105,0,695,15440,psi_douyin_20260228_213146.csv,47656.0,14333.0,81193.0,0.0,2234.0,26984.0,410123.0,9374.0,11720.0,86454.0,571679.0,9726.0,21750.0,130217.0,31481.0,0.0,43492.0,41716.355005760895,2845.3873315713386
1772284787496,19943,3865,2118440,0,0,7108,12499,0,6855,7878,psi_douyin_20260228_213146.csv,69095.0,11530.0,76280.0,0.0,7741.0,26604.0,382955.0,9374.0,18537.0,96644.0,471165.0,9374.0,25931.0,126233.0,-36394.0,0.0,-2940.0,45761.567907652294,2845.3873315713386
1772284788244,27713,10468,2255408,0,0,4338,19312,0,5621,1014,psi_douyin_20260228_213146.csv,47727.0,2172.0,47656.0,0.0,11446.0,31811.0,321660.0,7465.0,16794.0,84574.0,483396.0,9374.0,24558.0,137839.0,7770.0,0.0,136968.0,45857.215781161474,2904.977550114056
1772284788937,41382,1062,2234980,0,0,20569,22454,0,19356,0,psi_douyin_20260228_213146.csv,14357.0,3372.0,69095.0,0.0,24907.0,41766.0,220739.0,296.0,34701.0,92244.0,520197.0,9374.0,44432.0,145424.0,13669.0,0.0,-20428.0,14832.322076015995,120.84149397729486
1772284789740,6345,1110,2234732,0,0,970,2305,0,730,0,psi_douyin_20260228_213146.csv,47812.0,18474.0,47727.0,0.0,21539.0,24759.0,176576.0,0.0,35219.0,83554.0,505506.0,9374.0,44705.0,143024.0,-35037.0,0.0,-248.0,17399.005197616072,0.0
1772284790535,8012,2262,2319444,0,0,1098,10065,0,796,11,psi_douyin_20260228_213146.csv,76008.0,24467.0,14357.0,0.0,2068.0,12370.0,159732.0,0.0,34716.0,80740.0,466407.0,9374.0,45512.0,150780.0,1667.0,0.0,84712.0,19514.748145953723,0.0
1772284791398,39800,16212,2252648,0,0,5873,33723,0,5917,11577,psi_douyin_20260228_213146.csv,39169.0,9320.0,47812.0,0.0,6971.0,43788.0,143195.0,0.0,39956.0,100358.0,417199.0,7465.0,45304.0,153121.0,31788.0,0.0,-66796.0,15160.651086502547,0.0
1772284792119,36208,8255,2260180,0,0,435,4747,0,282,2170,psi_douyin_20260228_213146.csv,16667.0,3058.0,76008.0,0.0,6308.0,38470.0,159460.0,0.0,33283.0,92606.0,311104.0,296.0,43077.0,143084.0,-3592.0,0.0,7532.0,15761.189417892007,0.0
1772284792904,2961,1065,2253964,0,0,74,898,0,49,0,psi_douyin_20260228_213146.csv,37477.0,9973.0,39169.0,0.0,509.0,5645.0,134708.0,0.0,29019.0,74192.0,263557.0,0.0,42699.0,132987.0,-33247.0,0.0,-6216.0,18419.411865384594,0.0
1772284793705,13706,1993,2148348,0,0,842,3636,0,807,7603,psi_douyin_20260228_213146.csv,50241.0,21287.0,16667.0,0.0,916.0,4534.0,107032.0,0.0,9292.0,55374.0,252407.0,0.0,41940.0,123744.0,10745.0,0.0,-105616.0,16042.594673763673,0.0
1772284794570,23771,7980,2204544,0,0,499,4256,0,704,1992,psi_douyin_20260228_213146.csv,33463.0,17028.0,37477.0,0.0,1341.0,7892.0,124458.0,0.0,8821.0,57325.0,219841.0,0.0,41806.0,113895.0,10065.0,0.0,56196.0,15095.042311964682,0.0
1772284795290,26470,13307,2082808,0,0,7890,9091,0,7579,1603,psi_douyin_20260228_213146.csv,16953.0,10977.0,50241.0,0.0,8389.0,13347.0,142916.0,0.0,15613.0,56351.0,226368.0,0.0,42588.0,110487.0,2699.0,0.0,-121736.0,13807.524900092372,0.0
1772284796098,6993,3721,2046504,0,0,300,1375,0,294,25,psi_douyin_20260228_213146.csv,21381.0,9210.0,33463.0,0.0,8190.0,10466.0,110109.0,0.0,10040.0,24003.0,205648.0,0.0,38550.0,92550.0,-19477.0,0.0,-36304.0,12661.747884869763,0.0
1772284796841,9960,7256,2007100,0,0,736,1665,0,788,0,psi_douyin_20260228_213146.csv,21105.0,8267.0,16953.0,0.0,1036.0,3040.0,83861.0,0.0,10341.0,20921.0,174226.0,0.0,18717.0,71761.0,2967.0,0.0,-39404.0,9363.07350001432,0.0
1772284797643,11421,1954,1947572,0,0,264,2683,0,169,1933,psi_douyin_20260228_213146.csv,20672.0,6601.0,21381.0,0.0,1000.0,4348.0,92321.0,0.0,10531.0,22706.0,179302.0,0.0,18011.0,72139.0,1461.0,0.0,-59528.0,7894.185541692726,0.0
1772284798471,9684,6313,2116296,0,0,328,1964,0,296,0,psi_douyin_20260228_213146.csv,21552.0,6261.0,21105.0,0.0,592.0,4647.0,88299.0,0.0,10017.0,21034.0,180974.0,0.0,17241.0,64038.0,-1737.0,0.0,168724.0,8229.11724913455,0.0
1772284799313,10988,288,2117196,0,0,6160,9024,0,5977,1971,psi_douyin_20260228_213146.csv,16816.0,10990.0,20672.0,0.0,6488.0,10988.0,75516.0,0.0,15678.0,25802.0,152162.0,0.0,17528.0,39339.0,1304.0,0.0,900.0,6975.319548236027,0.0
1772284800088,10564,5973,2112140,0,0,205,3060,0,169,1249,psi_douyin_20260228_213146.csv,11858.0,7527.0,21552.0,0.0,6365.0,12084.0,59610.0,0.0,7993.0,19771.0,126518.0,0.0,17298.0,37652.0,-424.0,0.0,-5056.0,1576.8091831301338,0.0
1772284800929,6252,5017,2107336,0,0,57,1203,0,126,0,psi_douyin_20260228_213146.csv,15464.0,7129.0,16816.0,0.0,262.0,4263.0,58869.0,0.0,7750.0,19599.0,129809.0,0.0,17281.0,37957.0,-4312.0,0.0,-4804.0,1857.3770484216482,0.0
1772284801709,5606,2510,2081224,0,0,708,6324,0,775,386,psi_douyin_20260228_213146.csv,13038.0,5589.0,11858.0,0.0,765.0,7527.0,54515.0,0.0,7722.0,24258.0,121709.0,0.0,17147.0,40645.0,-646.0,0.0,-26112.0,2520.074317687902,0.0
1772284802534,9858,4619,2076896,0,0,277,2884,0,45,95,psi_douyin_20260228_213146.csv,19260.0,5287.0,15464.0,0.0,985.0,9208.0,52952.0,0.0,7735.0,24459.0,107796.0,0.0,16925.0,39273.0,4252.0,0.0,-4328.0,2301.7362721802274,0.0
1772284803313,3180,970,2044664,0,0,8,207,0,16,2,psi_douyin_20260228_213146.csv,18094.0,4675.0,13038.0,0.0,285.0,3091.0,46448.0,0.0,7415.0,22702.0,84506.0,0.0,9043.0,30389.0,-6678.0,0.0,-32232.0,3180.3173845813053,0.0
1772284804142,16080,4317,1937348,0,0,2162,6646,0,2101,1458,psi_douyin_20260228_213146.csv,3740.0,382.0,19260.0,0.0,2170.0,6853.0,51540.0,0.0,3417.0,20324.0,93593.0,0.0,10905.0,35660.0,12900.0,0.0,-107316.0,4587.879684560554,0.0
1772284804902,2014,358,1956544,0,0,65,380,0,67,547,psi_douyin_20260228_213146.csv,2095.0,33.0,18094.0,0.0,2227.0,7026.0,42990.0,0.0,3277.0,17644.0,85647.0,0.0,10234.0,34375.0,-14066.0,0.0,19196.0,5145.999417023226,0.0
1772284805663,1726,24,1982136,0,0,67,64,0,53,0,psi_douyin_20260228_213146.csv,6200.0,1881.0,3740.0,0.0,132.0,444.0,38464.0,0.0,3287.0,16505.0,75952.0,0.0,10037.0,31756.0,-288.0,0.0,25592.0,5616.788928442122,0.0
